stop_id,stop_name,stop_lat,stop_lon,location_type
740050475,Lakabäcken,59.822260,15.122627,
740050476,Obbola Mölle vägskäl,63.716827,20.303873,
740050477,Lövholmsviken vägkors,63.722998,20.295042,
740050478,Granudden vägkors,63.735705,20.289921,
740050479,Bergöbron Södra,63.748120,20.293556,
740050480,Bergöbron Norra,63.752563,20.294303,
740050481,Röbäck Grundläggarev,63.806651,20.201515,
740050484,Storåplan,59.713070,15.132460,
740050485,Svartviksslingan,59.338272,17.986027,
740050522,Björkatorpet,56.379038,14.238443,
740050524,Piteå Abborrgatan,65.334913,21.477099,
740050525,Piteå Ankarskatavägen,65.328131,21.485151,
740050543,Kristinaskolan,59.589714,15.231781,
740050544,Pälsärmsbadet,59.582726,15.230892,
740050545,Lillsjövik,59.577842,15.230692,
740050546,Dalskogsvägen Lindesb,59.573456,15.231457,
740050547,Södra kyrkogården,59.570513,15.231595,
740050550,Lindesberg Ryavägen,59.562509,15.230405,
740050551,Tången,59.556946,15.224752,
740050552,Skrymtarboda,59.533598,15.168741,
740050556,Hällen,59.543808,15.246158,
740050557,Nybergstorp,59.536209,15.259858,
740050558,Målevägen,59.531732,15.269120,
740050559,Vedevåg torget,59.527470,15.282759,
740050561,Alstermo terminal,56.974977,15.649143,
740050563,Snickartorpsvägen,59.525104,15.297460,
740050564,Backavägen Vedevåg,59.523282,15.306834,
740050565,Eriksberg Vedevåg,59.521707,15.312776,
740050566,Högstaboda,59.518406,15.328051,
740050567,Högstaboda skola,59.516376,15.337566,
740050568,Högstaboda södra,59.511181,15.350796,
740050570,Pikarboda,59.496363,15.375304,
740050571,Kolmossen,59.487275,15.376761,
740050572,Heden,59.478004,15.377356,
740050573,Vattentornet Frövi,59.472364,15.368377,
740050574,Idrottsplatsen,59.468574,15.367774,
740050575,Vannebodagatan,59.465726,15.367246,
740050576,Kyrkvägen Frövi,59.462296,15.369566,
740050577,Fröviskolan,59.461493,15.376471,
740050578,Centralvägen Frövi,59.465283,15.363477,
740050580,Fröviforsvägen,59.468975,15.346195,
740050581,Frövibro,59.468175,15.338286,
740050583,Hinsebergsvägen,59.460228,15.320303,
740050584,Gesundaplan,59.338178,17.981416,
740050585,Liavägen,59.452803,15.317465,
740050586,Hagalund,59.448328,15.311412,
740050587,Skogsstigen,59.470262,15.344449,
740050588,Solliden,59.461348,15.376068,
740050589,Bromsgatan Frövi,59.461635,15.384123,
740050590,Björka Ullersätter,59.457952,15.412066,
740050591,Medingevägen,59.454115,15.419586,
740050592,Erikslund Ullersätter,59.453607,15.427173,
740050593,Ullersätters by,59.453300,15.442269,
740050594,Sverkesta,59.460505,15.481870,
740050595,Fänningevägen,59.461594,15.490430,
740050596,Fyrby,59.461978,15.501114,
740050597,Hagalundsv Vässlingby,59.466853,15.521248,
740050598,Vässlingby,59.469693,15.535653,
740050599,Ekebyhammar,59.463773,15.560251,
740050600,Fellingsbro kyrka,59.456942,15.575288,
740050601,Bäcktorp,59.445028,15.595323,
740050602,Ängebyvägen Fellingsbro,59.438121,15.592740,
740050605,Nyåker,65.523484,17.389870,
740050608,Överbo E12,64.516236,18.849868,
740050609,Tillflykten,64.235986,19.892119,
740050610,Vindeln Älvbrinkens skola,64.205978,19.709785,
740050625,Masugnen,59.589217,15.237118,
740050651,Hagavägen Lindesberg,59.589837,15.239338,
740050652,Rundvik Sibirien,63.532043,19.437930,
740050653,Sveg Industriområde,62.037716,14.388451,
740050655,Hermanstorpsvägen,59.592628,15.239344,
740050656,Sveabrinken,59.594837,15.239360,
740050657,Danavägen,59.596343,15.238963,
740050658,Sävar Åkervägen,63.904876,20.541582,
740050660,Östankil,60.077406,16.603365,
740050661,Skyttevägen,59.598560,15.238944,
740050662,Östermalm,59.600301,15.236772,
740050663,Ugglegränd,59.601676,15.237120,
740050664,Björkhyttevägen 52,59.603252,15.236261,
740050665,Svarvarbacken,59.606308,15.235023,
740050666,Norslundsvägen,59.607914,15.232870,
740050667,Slånbärsvägen,59.607745,15.227223,
740050668,Tranbärsvägen,59.603950,15.225570,
740050669,Vrena,58.860736,16.698658,
740050670,Nolby norra,57.953500,11.911308,
740050674,Kebnekaisevägen,59.338187,17.978199,
740050675,Vidängsvägen,59.339761,17.979161,
740050682,Skrinnargatan,59.599000,15.196951,
740050685,"Folkhögskolan, Fellingsbro",59.429725,15.596229,
740050686,Nederbyvägen,59.426358,15.625741,
740050687,Bäjby,59.425636,15.636032,
740050688,Nederby östra,59.417569,15.678167,
740050689,Nyckelbyvägen,59.415734,15.716161,
740050690,Kägleborg,59.403551,15.529667,
740050691,Mosstorp,59.405963,15.536937,
740050692,Frötuna,59.423769,15.567394,
740050693,Oppboga vägskäl,59.426469,15.571497,
740050694,Malmvägen,59.875468,14.986767,
740050695,Riggardsgatan,59.878894,14.980505,
740050696,Finnhyttevägen,59.883364,14.977679,
740050697,Lövnäs gård,59.889571,14.974095,
740050698,Björkbergsvägen,59.895842,14.969257,
740050699,Björkbrotorp,59.901595,14.964949,
740050700,Sundet,59.908506,14.959162,
740050701,Sundsnäs,59.914386,14.955098,
740050702,Hagabyvägen,59.924576,14.945789,
740050703,Västra Born,59.928811,14.945464,
740050704,Ställbergsvägen 16,59.932801,14.944807,
740050705,Vallhagsvägen,59.945352,14.938362,
740050706,Dunderbov Ställdalen,59.940229,14.938657,
740050707,Krigtjärnsvägen,59.950485,14.938174,
740050708,Dalkarlstorp,59.958591,14.932699,
740050709,Nubbtorp,59.967637,14.931118,
740050710,Skolhusbacken,59.975353,14.926437,
740050711,Brattbergsvägen,59.985349,14.920655,
740050712,Brattforsen,59.991118,14.922955,
740050713,Ställbergsskroten,60.004050,14.933257,
740050714,Norra Ställberg,60.008590,14.934357,
740050715,Lockbäcksvägen,60.020762,14.939900,
740050716,Hörken,60.025950,14.934402,
740050717,Lustigbacken,60.026524,14.939767,
740050718,Hörken kyrkan,60.022758,14.948654,
740050720,Svartviksvägen,59.335608,17.990110,
740050727,"Vårdcentralen, Kopparberg",59.873732,15.002164,
740050728,Kyrkvägen,59.872401,15.004803,
740050729,Dalstigen,59.868825,15.016046,
740050730,Bånghammarsvägen,59.865304,15.024751,
740050731,Bångbro gamla skola,59.864010,15.032135,
740050732,Bron Bångbro,59.860696,15.044098,
740050733,Kontoret Bångbro,59.858418,15.047594,
740050734,Stationsvägen Bångbro,59.857330,15.048672,
740050735,Reningsverket Bångbro,59.853187,15.055689,
740050736,Annedal,59.851292,15.058747,
740050737,Björkäng,59.844666,15.074361,
740050738,Källbäcken,59.838454,15.092279,
740050739,Blåmansbäcken,59.833303,15.105870,
740050740,Södra Bergsgården,59.827115,15.113791,
740050744,Ankaret,62.636748,17.925531,
740050745,Henriksdal Brygga,59.309245,18.101277,
740050747,Lunde Kramfors,62.876190,17.857466,
740050751,Gillershöjden,59.788622,14.536869,
740050752,Nytorp,59.804860,14.596691,
740050753,Sirsjöberg västra,59.820448,14.641994,
740050754,Sirsjöberg östra,59.816619,14.655692,
740050755,Jönshyttevägen,59.812363,14.681538,
740050756,Gröndal,59.814312,14.694393,
740050757,Hemmanet,59.820267,14.702252,
740050758,Skomakarbacken,59.822679,14.714794,
740050759,Västra Egnahem,59.826268,14.720008,
740050760,Norra Egnahem,59.829745,14.724763,
740050761,Hyttvägen,59.831712,14.731475,
740050762,Folkets hus Bredsjö,59.827287,14.740336,
740050763,Nyhammar,59.810007,14.749335,
740050764,Nyhammardammen,59.807716,14.753542,
740050765,Grönfors,59.800730,14.756630,
740050766,Grönälven,59.791290,14.763837,
740050774,Grängshyttan södra,59.720616,14.787826,
740050775,Hultatorp,59.697523,14.796396,
740050776,Barnängen Brygga,59.308059,18.097772,
740050777,Schillingvägen,59.781562,14.530905,
740050778,Hällefors Kyllervägen,59.776877,14.524461,
740050779,Svartälvsvägen,59.771048,14.523296,
740050780,Fjällbo,59.763769,14.518806,
740050781,Jeppetorp,59.742278,14.489006,
740050782,Västra Jeppetorp,59.739696,14.481318,
740050787,Villorna Hällefors,59.747708,14.510494,
740050788,Stentäppan,59.742189,14.514371,
740050790,Norrheden,59.723803,14.523399,
740050791,Mellanvägen Grythyttan,59.713242,14.529525,
740050792,Kåkstan,59.710044,14.532916,
740050793,Prästgatan,59.705445,14.543821,
740050794,Domarudden,59.681861,14.552130,
740050795,Notbindartorp,59.663584,14.566315,
740050796,Kråkviken norra,59.655665,14.576701,
740050797,Kråkviken södra,59.648373,14.593763,
740050798,Nordankärr Kärvingeborn,59.637975,14.624952,
740050799,Kärvingeborn,59.631037,14.632162,
740050800,Malbäcken,59.621816,14.636932,
740050801,Kolarbacken,59.610045,14.647899,
740050802,Lohällen,59.604093,14.656977,
740050803,Närkesgatan,59.702468,14.529332,
740050804,Torrvarpsund,59.683400,14.525548,
740050805,Torrvarpsund södra,59.680176,14.522706,
740050806,Björskogsnäs,59.676764,14.497170,
740050807,Skatviken norra,59.669251,14.492795,
740050808,Skatviken södra,59.663862,14.491604,
740050809,Skomakartjärn,59.658829,14.484829,
740050810,Skarped,59.642841,14.480386,
740050811,Loka stationsväg,59.631929,14.476456,
740050812,Bergslund,59.620946,14.476890,
740050813,Tranebergsslingan,59.334188,17.989649,
740050814,Bengt Tranas väg,59.336919,17.991196,
740050815,Trösvattnet,59.559595,14.484917,
740050819,Luma Brygga,59.305834,18.099168,
740050822,V Hjoggböle 364,64.583376,20.919494,
740050823,Bodan 364 (Skellefteå),64.677812,20.946459,
740050824,Forkarbyholm (Uppsala),59.918993,17.564475,
740050826,Pinbovägen (Skuttunge) (Uppsala),59.984313,17.514745,
740050827,Lilla Örke (Uppsala),60.011533,17.532036,
740050828,Ottervattnet,64.021960,19.206459,
740050830,Kärraporten,57.787887,11.994632,
740050831,Brunnbyåkeriet (Uppsala),60.041546,17.501458,
740050835,Örsbäcken (Skuttunge) (Uppsala),59.995243,17.509555,
740050837,Minneberg,59.339384,17.989895,
740050841,Regnbågsskolan,58.863104,14.214984,
740050842,Röforsvägen,59.414904,15.738688,
740050843,Dalsgata,59.413394,15.754716,
740050844,Rätans Camping,62.479699,14.540340,
740050845,Härnösand Bondsjö IP,62.643037,17.900059,
740050846,Hallsbergsterminalen,59.060221,15.040991,
740050847,Södra Flät,61.081425,15.802536,
740050848,Björnflokevägen,59.382797,17.848137,
740050849,Edsbyn Skålsjön,61.142398,15.886534,
740050850,Edsbyn Skålsjögården,61.155780,15.884210,
740050852,Gökböle,62.534923,17.540487,
740050853,Ramfors,61.177634,15.880955,
740050856,Kilafors ICA,61.229724,16.561979,
740050857,Gysinge Mattön,60.283116,16.883081,
740050858,Granbergsskolan,61.333923,16.382986,
740050859,Lilla Dalkarlsbo,61.350878,15.545224,
740050860,Bergsjö skola,61.982942,17.057387,
740050862,Valbo Hälsocentral,60.644091,17.008014,
740050864,Bergsängsvägen,58.177879,13.541100,
740050865,Horshaga,58.194117,12.999217,
740050866,Lilla Gruvad,58.207101,13.005527,
740050871,Kvartsvägen,57.794609,12.317639,
740050872,Länsmanstorget,57.732618,11.894078,
740050873,Härnösand Simhallen,62.629091,17.939801,
740050874,Hedlundavägen,64.589282,18.684185,
740050875,Innertavle Norra Vägen,63.815122,20.404537,
740050876,Sundsvall Bruksgatan,62.399518,17.356575,
740050877,Ortviksvägen/Korstavägen,62.399016,17.359760,
740050880,Sundsvall Norra Kajen,62.394364,17.320106,
740050882,Säffle Järnvägsgatan,59.130229,12.916991,
740050887,Björnmossevägen,59.379508,17.849505,
740050888,Saxebyn,59.635392,12.135554,
740050889,Björnbodaskolan,59.378070,17.849595,
740050890,Björnbodavägen,59.377950,17.855465,
740050891,Säffle Mångatan,59.121859,12.889341,
740050893,Svenneby E45,60.102980,13.020937,
740050896,Johannelund Krossgatan (på Skattegårdsv),59.373386,17.857371,
740050897,Siktgatan,59.372584,17.859821,
740050899,Tenorgränd,59.383017,17.859343,
740050900,Skellefteå Brunnsgatan,64.753855,20.932388,
740050901,Skellefteå Degerbyvägen,64.758073,20.889888,
740050902,Brännavägen,64.757309,20.912615,
740050904,Lejonströmsskolan,64.755307,20.925525,
740050909,Vikingavallen,61.527745,16.378117,
740050910,Tallbo,59.416643,15.782996,
740050911,Skellefteå Nordlandergatan,64.753043,20.939225,
740050915,Ångermannagatan,59.363025,17.885118,
740050918,Mellantjärn,63.992777,19.335658,
740050919,Näsland E12,64.173308,19.485694,
740050920,Malå sjukhus,65.174459,18.755578,
740050921,Vällingbyskolan,59.362040,17.880977,
740050922,Härjedalsgatan,59.366977,17.872606,
740050927,Vinsta gård,59.372001,17.864906,
740050928,Svandammen,59.380737,17.893206,
740050929,Värsta allé,59.381930,17.896676,
740050930,Utgårdsvägen,59.382853,17.877074,
740050931,Älvkvarnsvägen,59.383297,17.874004,
740050932,Uppgårdsvägen,59.383230,17.870867,
740050933,Basgränd,59.383083,17.865402,
740050934,Jämtlandsgatan,59.358174,17.876766,
740050935,Bergslagsvägen (Grimsta),59.358961,17.870711,
740050936,Grimsta,59.360038,17.868490,
740050937,Tumultgränd,59.384083,17.850361,
740050938,Grimstaskolan,59.361354,17.865879,
740050939,Gulddragargränd,59.363776,17.861523,
740050940,Gällö OK,62.916754,15.253627,
740050941,Bergslagsplan,59.365357,17.862621,
740050942,Sörgårdsskolan,59.383584,17.855242,
740050944,Mellangårdsvägen,59.381575,17.879548,
740050945,Halmstad Transportvägen,56.720033,12.881041,
740050946,Gällö Industriområde,62.908377,15.263385,
740050947,Krokom Aspåsvägen,63.339127,14.466546,
740050948,Halmstad Kärleksstigen,56.701804,12.863576,
740050949,Skattegårdsvägen,59.379160,17.848745,
740050950,Solleftegatan,59.357305,17.890132,
740050951,Söderberga allé,59.360256,17.893743,
740050952,Armégatan,59.352635,18.003917,
740050953,Arbrågatan,59.368522,17.869128,
740050954,Skvadronsbacken,59.373615,17.938798,
740050955,Duvkullavägen,59.371149,17.941388,
740050956,Halmstad Linjegatan,56.661599,12.877790,
740050957,Löfströms allé,59.361160,17.964506,
740050976,Halmstad Kyrkbyn,56.666060,12.784400,
740050977,Falkenberg Kärrets väg,56.910551,12.483551,
740050978,Falkenberg Polishuset,56.906648,12.488169,
740050980,Halmstad Sofiebergsskolan,56.699196,12.860791,
740050981,Halmstad Vrangelsro,56.716009,12.890667,
740050982,Abborrträskliden väg 365,64.675640,18.692883,
740050989,Ärvingevägen,59.399572,17.947227,
740050997,Agunnaryd terminal,56.726150,14.140228,
740050999,Grenadjärvallen,59.281290,15.234635,
740051002,Olaus Petrikyrkan,59.279861,15.218205,
740051003,Bromsplan,59.282078,15.219991,
740051004,Norrby,59.285012,15.231923,
740051005,Örebro Pettersberg,59.287541,15.231179,
740051006,Svampen östra,59.288328,15.228604,
740051007,Ringstorpsvägen,59.291575,15.228022,
740051009,Nolhagavägen,59.294892,15.233003,
740051012,Svampen,59.289492,15.223846,
740051013,Hagabyvägen,59.292968,15.226314,
740051014,Norra Kyrkogården,59.299285,15.229682,
740051015,Krematoriet,59.302714,15.229764,
740051016,Sliparevägen,59.312010,15.228852,
740051017,Kåvivägen,59.316898,15.229840,
740051018,Örebro Lillån skola,59.319989,15.230525,
740051020,Kårstavägen,59.347755,15.226804,
740051021,Förlunda,59.330665,15.229150,
740051023,Vetevägen,59.340247,15.232098,
740051024,Rågvägen,59.341585,15.230160,
740051025,Lundvägen,59.343549,15.231568,
740051029,Tujavägen,59.309052,15.237996,
740051030,Ligustervägen,59.312002,15.239299,
740051031,Vinterhagsvägen,59.315409,15.238259,
740051032,Klockarängsvägen,59.316292,15.235048,
740051033,Östanbergsvägen,59.316054,15.231804,
740051034,Stenbovägen,59.315884,15.225924,
740051036,Rödklövervägen,59.317787,15.221958,
740051037,Örebro Lillån vårdcentral,59.319038,15.222604,
740051048,Björnsonsgatan,59.351063,17.886338,
740051050,Vällingbydepån,59.360054,17.873715,
740051051,Astrakangatan,59.371816,17.844679,
740051053,Västerplan,59.280745,15.197612,
740051054,Markbackens centrum,59.281967,15.192135,
740051055,Apelvägen,59.284528,15.186948,
740051056,Örebro Varberga torg,59.287229,15.181127,
740051057,Varberga västra,59.290489,15.173995,
740051058,Trollbärsgatan,59.293119,15.170156,
740051059,Mellringevägen,59.297363,15.164285,
740051068,Uppsala Seminariegatan,59.869681,17.613937,
740051069,Lövstagatan,59.284117,15.202710,
740051070,Stångjärnsgatan,59.290121,15.204218,
740051071,"Söraby skola, Rottne",57.024514,14.889638,
740051072,Eurostop,59.296486,15.202316,
740051073,Poesigatan,59.298989,15.194338,
740051074,Vivalla centrum,59.299124,15.188649,
740051076,Versgatan,59.304575,15.191008,
740051077,Strofgatan,59.304133,15.185047,
740051078,Gnejsvägen,59.305735,15.184035,
740051079,Örebro Lundby centrum,59.309840,15.184574,
740051080,Skiffergatan,59.313134,15.184286,
740051081,Älvtomtagatan,59.274504,15.197075,
740051083,Slåttervägen,59.275028,15.190225,
740051084,Tengvallsgatan,59.275575,15.184480,
740051085,Tornfalkgatan,59.277128,15.171472,
740051086,Domherregatan,59.279726,15.159320,
740051087,Vaktelvägen,59.282076,15.155451,
740051088,Korsbandsgatan,59.284908,15.154484,
740051089,Örebro Postmästaregatan,59.285775,15.150099,
740051090,Örebro Posthornsgatan,59.285259,15.145600,
740051093,Trumpetaregatan,59.270899,15.194123,
740051095,Västra Vintergatan,59.269299,15.182262,
740051097,Risbergska skolan,59.270362,15.171948,
740051098,Vaktelvägen västra,59.271428,15.164195,
740051099,Stolpgränd,59.272070,15.159552,
740051100,Stödjegränd,59.272399,15.155302,
740051101,Slättens gård,59.289704,17.947973,
740051102,Slalomvägen,59.291278,17.975490,
740051103,Svartå Bangata,59.270828,15.201911,
740051105,Idrottsvägen,59.268303,15.199413,
740051109,Hökmossen,59.291461,17.990316,
740051111,Aspholmsvägen,59.264383,15.192329,
740051114,Boställsvägen,59.261774,15.181821,
740051115,Elementvägen,59.258860,15.178789,
740051120,Åbyvägen,59.259759,15.164291,
740051121,Stångåvägen,59.276070,18.136820,
740051123,Transportgatan,59.251319,15.147852,
740051125,Krangatan,59.247269,15.142217,
740051126,Kolbäcksgränd,59.278706,18.138088,
740051127,Truckgatan,59.243269,15.136039,
740051129,Vagngatan,59.243000,15.122271,
740051130,Skvadronvägen,59.263902,15.187586,
740051131,Nasta,59.258108,15.173614,
740051133,Örebro Korskyrkan,59.246994,15.164409,
740051136,Drottningholm,59.232312,15.150758,
740051138,Mobackavägen,59.227374,15.148839,
740051139,Hjälmarberget,59.230617,15.147498,
740051140,Byälvsvägen,59.280429,18.133117,
740051147,Nordanåsvägen,59.207829,15.144891,
740051148,Norrgårda,59.203642,15.144202,
740051152,Paketvägen,59.212356,15.154292,
740051154,Rusthållarvägen,59.280850,18.127671,
740051155,Bäcklunda,59.215416,15.161377,
740051157,Mariebergsvägen,59.221982,15.162094,
740051158,Dr Kristinas väg,59.226491,15.151798,
740051159,Sveaparken,59.265099,15.211217,
740051160,Södra Allén,59.263096,15.208973,
740051161,Skeen,56.756468,13.674675,
740051162,Vikstensvägen,59.281428,18.122393,
740051163,Gränsberget,59.279672,18.116149,
740051164,Gustavsviksbadet,59.261408,15.193487,
740051166,Gustavsviks camping,59.257313,15.187442,
740051168,Ekeskolan,59.240049,15.163120,
740051169,Motorpsvägen,59.240867,15.172601,
740051171,Halltorpsvägen,59.240993,15.187563,
740051172,Adolfsbergsskolan,59.239603,15.186011,
740051173,Tullängsgymnasiet,59.260845,15.209626,
740051174,Loftbodsgatan,59.257382,15.210090,
740051175,Fatbursgatan,59.256846,15.206593,
740051177,Storbackavägen,59.252665,15.197412,
740051184,Statsrådsvägen,59.279758,18.112312,
740051185,Södermalmsplan,59.263425,15.196694,
740051187,Åkervägen,59.279637,18.100863,
740051189,Källvägen,59.279403,18.086545,
740051195,Tvååker Höråsvägen,57.044673,12.413460,
740051199,Lavendelvägen,59.251704,15.228961,
740051200,Tybble vårdcentral,59.253908,15.236110,
740051203,Österplan,59.265965,15.232174,
740051206,Barkvägen,59.245239,15.244859,
740051207,Björkrisvägen,59.241873,15.238816,
740051213,Stockholmsvägen,59.280601,18.082221,
740051216,Murklevägen,59.281356,18.078112,
740051217,Wadköpingsvägen,59.272074,15.241541,
740051220,Plantskolevägen,59.279448,18.074739,
740051221,Postiljonsvägen,59.273006,18.067731,
740051222,Bygärdesgatan,59.265824,15.241013,
740051223,Söråkersvägen,59.270227,18.058618,
740051224,Salsmästaregatan,59.265599,15.249311,
740051229,USÖ S:a Grev Roseng,59.277169,15.224302,
740051231,Årdalahöjden,59.270055,18.038362,
740051233,Aspövägen (på Årdalavägen),59.275198,18.033260,
740051234,Ludgovägen,59.276866,18.029719,
740051237,Örby skola,59.275358,18.027094,
740051238,Kilbo skola,60.019787,16.286225,
740051239,Jädersvägen,59.274370,18.023416,
740051240,Turingevägen,59.273481,18.020235,
740051241,Kämpetorpsskolan,59.283813,17.994442,
740051242,Nippervägen,59.285270,17.993219,
740051243,Hökmossens gård,59.288980,17.993123,
740051244,Örbyleden,59.268749,18.054749,
740051247,Svandammsplan,59.300693,18.003076,
740051248,Kilaberg,59.304750,18.010116,
740051249,Fågeltorget,59.306089,17.993537,
740051251,Erik Segersälls väg,59.307872,17.996936,
740051252,Styrbjörnsvägen,59.309168,18.002095,
740051253,Stora Fågelsången,59.312552,18.009655,
740051254,Helgestavägen (på Årdalavägen),59.273526,18.035484,
740051255,Bäckahagens skola,59.270038,18.041466,
740051256,Laxåvägen,59.272325,18.135845,
740051264,Gesällgatan norra,59.329466,14.507408,
740051265,Frödingsplan,59.330531,14.500726,
740051267,Halmstad Bildhuggarevägen,56.660410,12.782226,
740051268,Ferlinsvägen,59.330362,14.493793,
740051269,Myrtorpsvägen,59.328001,14.492847,
740051271,Blomstervägen,59.322369,14.497895,
740051272,Skranta torg,59.320200,14.496468,
740051273,Skogsrundan,59.317377,14.495259,
740051277,Blockstensvägen,59.309266,14.504667,
740051287,Svartbäcksvägen,59.272767,18.141261,
740051292,Baggängen,59.315165,14.487758,
740051303,Nobelhallen,59.337862,14.516612,
740051304,Lötgårdarna,59.338841,14.513025,
740051305,Spelgatan,59.336563,14.509615,
740051306,Hallänningsgatan,59.333885,14.504832,
740051307,Drottningvägen,59.330724,14.502985,
740051308,Centralplan,59.326015,14.515181,
740051309,Folkets hus Karlskoga,59.325525,14.518204,
740051310,Loviselund,59.327295,14.532103,
740051313,Stackfallsvägen södra,59.329841,14.558590,
740051314,Sandvikens centrum,59.329980,14.562801,
740051318,Stolpetorpsvägen,59.341628,14.569933,
740051319,Sveavägen,59.339203,14.573518,
740051320,Birgittavägen,59.344872,14.572100,
740051321,Bråtenskolan,59.346776,14.573086,
740051322,Stolpängsvägen,59.349311,14.574418,
740051324,Vindarnas väg norra,59.328044,14.572622,
740051325,Brickegården norra,59.326195,14.579330,
740051326,Immetorp södra,59.322116,14.589559,
740051327,Letstigen,59.274897,18.146179,
740051328,Valåsen,59.318326,14.591293,
740051330,Herrgårdsvägen Valåsen,59.313429,14.587920,
740051331,Djursjukhuset,59.277372,18.141348,
740051332,Bricketorp norra,59.309702,14.581135,
740051333,Bricketorp,59.305322,14.575499,
740051334,Bricketorp södra,59.302694,14.571996,
740051335,Gamla vägen Bricketorp,59.298383,14.567061,
740051336,Nya vägen Bricketorp,59.295579,14.564794,
740051337,Stretåsen,59.293005,14.561308,
740051338,Labbsand norra,59.291401,14.556066,
740051339,Labbsand södra,59.289944,14.552926,
740051340,Norra Östervik,59.288934,14.548769,
740051341,Ölsdalsvägen,59.288041,14.542713,
740051342,Östervik östra,59.287125,14.535395,
740051343,Östervik västra,59.287740,14.528458,
740051344,Brickegårdens vårdcentral,59.331523,14.571179,
740051350,Stackfallsvägen norra,59.335766,14.570831,
740051351,Diskusvägen,59.347418,14.579285,
740051356,Halmstad Ateljévägen,56.656678,12.782851,
740051359,"Rosendal södra, Karlskoga",59.330104,14.547705,
740051360,"Rosendal norra, Karlskoga",59.331392,14.546287,
740051362,Jaktvägen,59.341791,14.560577,
740051363,Drevstigen,59.345121,14.567082,
740051364,Karosserigatan,59.298549,15.235802,
740051366,Landaplan,59.322491,14.505689,
740051367,Skrantafallsvägen,59.319763,14.504002,
740051368,Sköntorpsplan,59.298651,18.071400,
740051370,Storängstorp,59.302324,14.496400,
740051371,Ymsenvägen,59.298478,18.068474,
740051372,Skagersvägen,59.297830,18.065411,
740051377,Falkenberg Solhaga,56.912495,12.480290,
740051381,Österledskyrkan,59.329040,14.573517,
740051383,Vättersvägen,59.298440,18.060816,
740051384,Falkenberg Ekhaga,56.913250,12.475590,
740051385,Falkenberg Falkagård,56.910735,12.475305,
740051386,Kulturtorget,59.621862,17.855845,
740051387,Vårum,58.020173,16.138142,
740051388,Tallåsen,58.023745,16.120847,
740051393,Olofsrum,58.041044,16.498569,
740051394,Svederna,58.065755,16.508111,
740051395,Fridhem Skedshult,58.073166,16.505732,
740051397,Höganäs Lexikonvägen,56.190540,12.564381,
740051398,Kulla,58.042214,16.319611,
740051399,Storsjö,58.063998,16.357923,
740051401,Hudebo,58.087396,16.420568,
740051402,Barsebäck Löddevägen,55.770925,12.960770,
740051403,Borgeby Österleden,55.734491,13.040725,
740051404,Hula,58.061944,16.355350,
740051405,Ukna skola,58.081261,16.358376,
740051406,Degersnäs,58.085856,16.425424,
740051407,Kulltorp,58.084629,16.481342,
740051408,Lomma Sjögatan,55.678700,13.066770,
740051410,Önneköp Torget,55.786508,13.871916,
740051411,Bjursund gård,57.919974,16.612921,
740051412,Askerum,57.905967,16.664948,
740051413,Bågvik,57.903371,16.672982,
740051414,Bygdegården Loftahammar,57.901363,16.685599,
740051415,Sandbyhovsvägen,57.902693,16.690574,
740051419,Almarkaröd,55.824703,13.716863,
740051420,Långaröd skola,55.787301,13.843178,
740051421,Mörbylilla,56.303970,16.410977,
740051422,Parboäng,56.257674,16.416201,
740051423,Össby,56.279876,16.489948,
740051424,Lunda,56.269860,16.430840,
740051425,Önneköp Farhult,55.786660,13.863889,
740051426,Kristinelund,56.297269,16.409223,
740051427,Ventlinge kyrka,56.283997,16.407077,
740051428,Ventlinge malm,56.274988,16.405499,
740051429,Svibo,56.271410,16.442132,
740051430,Lindby,56.280164,16.456533,
740051431,Sebberneby,56.283122,16.460943,
740051432,Enetri,56.262468,16.475517,
740051433,Näsby Norra,56.253480,16.471875,
740051434,Näsby Malm,56.240932,16.460384,
740051435,Ås kyrka,56.238173,16.453805,
740051436,Nybo,56.264086,16.407055,
740051438,Gettlinge,56.381417,16.430187,
740051440,Alunskolan,56.360045,16.422364,
740051441,Klinta,56.391181,16.436872,
740051442,Perstorp,56.371333,16.424342,
740051443,Gårdstorp norra,56.366415,16.423713,
740051444,Gårdstorp södra,56.363688,16.423038,
740051445,Södervägen,56.352437,16.417098,
740051446,Södra Bruket,56.345283,16.412778,
740051447,Albrunna Södra,56.323443,16.406807,
740051448,Albrunna Norra,56.328323,16.408032,
740051455,Kastlösa Bjärby,56.442986,16.427288,
740051456,Smedby kyrka,56.407665,16.436076,
740051458,Lunda vsk,56.465175,16.429678,
740051459,Kastlösa norra,56.460304,16.430312,
740051460,Kastlösa södra,56.449159,16.428394,
740051461,Alvlösa,56.420914,16.435549,
740051462,Lilla Smedby,56.415663,16.434993,
740051466,Södra Bårby,56.508714,16.436808,
740051468,Höör Ringsjöhöjden,55.914999,13.547018,
740051475,Bredinge,56.481217,16.429114,
740051477,Höör Munkarpsvägen,55.937024,13.533603,
740051478,Resmo vsk,56.544533,16.418041,
740051479,Rösslösa,56.490051,16.426239,
740051482,Sockerbruket,56.525392,16.384959,
740051483,Skansgatan,56.525975,16.381133,
740051488,Tveta fritidsby,56.650377,16.569527,
740051491,Runsbäck,56.633777,16.468289,
740051492,Eriksöre vsk,56.615203,16.458355,
